2016-07-08,1705.43,-26.20973756405101,-20.879667169651324
2016-07-11,1745.43,-23.313253806472176,-21.735839969888037
2016-07-12,1754.38,-18.32902031176286,-21.01285445452173
2016-07-13,1744.15,-14.330824040604966,-19.378348683686752
2016-07-14,1745.34,-11.037239230851128,-17.246369525286067
2016-07-15,1759.41,-7.067582067297735,-14.537287505562379
2016-07-18,1788.12,-0.9594943765318931,-10.809033222110486
2016-07-19,1792.47,4.260165844187668,-6.497357430915932
2016-07-20,1800.41,9.2226461786247,-1.89061990052353
2016-07-21,1803.68,13.48017620593123,2.7575865816547256
2016-07-22,1792.97,15.445363676259603,6.716137637337498
2016-07-25,1814.75,18.91306973521864,10.521199494480603
2016-07-26,1803.96,20.651715437962594,13.76379969691443
2016-07-27,1797.63,20.461393438333516,16.07746340258851
2016-07-28,1788.51,19.156794402906144,17.379520306308113
2016-07-29,1759.74,15.36191066645847,17.20636108129213
2016-08-01,1762.12,11.851473600106374,16.021704927296195
2016-08-02,1803.63,12.978431577881338,15.33711031665891
2016-08-03,1790.09,11.771761835496136,14.411100898500441
2016-08-04,1820.24,13.890591733993688,14.249419485123559
2016-08-05,1825.45,15.573633858192125,14.512699172105243
2016-08-08,1837.05,17.657116840898425,15.238028161310977
2016-08-09,1847.15,19.933569649132778,16.401201340745942
2016-08-10,1852.54,21.314646669695776,17.67335632038156
2016-08-11,1864.7,23.097888772812894,19.186491236941677
2016-08-12,1857.7,23.454528151806016,20.488984649445158
2016-08-16,1846.86,22.091153678154114,21.074469752172476
2016-08-17,1824.4,19.033919588244544,20.71171782273972
2016-08-18,1821.01,16.07903832612874,19.597962508323377
2016-08-19,1800.17,10.447155198190785,17.20621871170571
2016-08-22,1800.34,6.220030280474475,14.227555743234925
2016-08-23,1790.6,1.396234822244196,10.64350999647361
2016-08-24,1786.32,-2.621758346523393,6.8414031755357705
2016-08-25,1781.68,-6.332491347796804,2.9506394940202894
2016-08-26,1775.9,-9.825143924253098,-0.9187178550493088
2016-08-29,1777.35,-12.272067186132745,-4.454457322876692
2016-08-30,1798.23,-12.037861487090822,-6.980910674101577
2016-08-31,1793.56,-11.95218357083786,-8.792623009707684
2016-09-01,1761.68,-15.172560444207875,-10.907559920484761
2016-09-02,1767.55,-16.43805376308069,-12.750029571066658
2016-09-05,1788.02,-14.969386868358697,-13.637009457929762
2016-09-06,1790.83,-13.307744836867869,-13.77156557499824
2016-09-07,1810.02,-9.813148570559179,-12.852601319718355
2016-09-08,1793.48,-8.32237003829232,-11.689544678523271
2016-09-09,1754.12,-11.42738265850653,-11.60686128707831
2016-09-12,1731.37,-15.67233268450741,-12.696990789421791
2016-09-13,1727.69,-18.79006739528154,-14.359034906052798
2016-09-14,1736.68,-19.671301717417236,-15.778403637344441
2016-09-15,1745.97,-19.172509042997262,-16.682425803831617
2016-09-16,1734.26,-19.54533943690126,-17.491023245063733
2016-09-19,1749.78,-17.006963195015487,-17.44508393023441
2016-09-20,1755.59,-14.191956175907308,-16.720669964332846
2016-09-21,1758.47,-11.85674848454596,-15.576419863334134
2016-09-22,1776.22,-8.14261948304079,-13.651305445356607
2016-09-23,1762.48,-7.0430162367974845,-11.824101023370465
2016-09-26,1740.05,-8.444511050104666,-10.769240293139504
2016-09-27,1732.81,-9.423557622586031,-10.224841489823064
2016-09-28,1734.59,-9.4239731631028,-9.826777711433051
2016-09-29,1730.45,-9.608567570604464,-9.570558227062618
2016-09-30,1709.51,-12.000533634563226,-10.076446508311584
2016-10-03,1725.44,-12.012974625303286,-10.51635607099732
2016-10-04,1754.04,-8.426152508041014,-9.924181178248078
2016-10-05,1762.23,-4.698176342235911,-8.547774938806674
2016-10-06,1761.9,-1.9269838617553887,-6.788747207985135
2016-10-07,1751.72,-1.2400442241446399,-5.255356688787901
2016-10-10,1765.95,0.6032549865910823,-3.5872094424158076
2016-10-11,1757.04,1.453524971258048,-2.1062668346846665
2016-10-12,1760.43,2.926210116407674,-0.5937540767027023
2016-10-13,1727.55,0.808016017241016,0.01663817353976014
2016-10-14,1719.64,-1.7195507403150714,-0.2085038471500965
2016-10-17,1714.2,-4.407703626596685,-1.1767493055856084
2016-10-18,1721.21,-5.40669930488275,-2.248616290640279
2016-10-19,1744.53,-3.8158994097721006,-2.678772642671568
2016-10-20,1748.99,-2.5002509267437745,-2.659718129535115
2016-10-21,1752.25,-1.19834572524951,-2.3309385446695767
2016-10-24,1782.79,3.000790240452943,-0.966604574192722
2016-10-25,1785.59,6.706737817556586,1.028456895886634
2016-10-26,1779.73,8.54292238754806,3.0640533213534873
2016-10-27,1795.33,11.672846358276502,5.488050500917386
2016-10-28,1817.79,16.42587961163622,8.645325694548665
2016-10-31,1814.66,19.875633430261132,11.966007988953145
2016-11-02,1765.62,16.75285225594689,13.580162210514464
2016-11-03,1767.37,14.391196705307493,14.125733042920169
2016-11-04,1758.22,11.306498172494685,13.674710338775034
2016-11-07,1761.79,8.75762944810117,12.562275262917952
2016-11-08,1783.22,8.72673132245609,11.644385079350918
2016-11-09,1790.66,9.407691729245698,11.102762249898731
2016-11-10,1796.75,10.129235839445755,10.82805304630827
2016-11-14,1753.86,5.804309686284341,9.356552269218902
2016-11-15,1754.02,2.55394817799629,7.3043573580968495
2016-11-16,1758.54,0.15705513204034105,5.180719824821665
2016-11-17,1742.39,-3.7397410737867176,2.582636918453838
2016-11-18,1725.74,-8.541113395183629,-0.6011082645667987
2016-11-21,1756.35,-7.832664743857549,-2.745697679055766
2016-11-22,1775.66,-5.448719895065551,-3.7091442496696247
2016-11-23,1796.63,-1.2753039110875761,-3.3174957380076853
2016-11-24,1807.27,2.8395213591634274,-1.9261863395046186
2016-11-25,1796.3,4.272418892916448,-0.40762478035470967
2016-11-28,1776.3,3.0845698701739366,0.4761928582850702
2016-11-29,1780.04,2.4112071927302168,1.0056944952024132
2016-11-30,1798.22,4.5817733566032075,2.0685994833731534
2016-12-01,1783.94,4.876047831055985,3.0427630790066784
2016-12-02,1783.57,4.974677261482839,3.7856668421773194
2016-12-05,1845.66,12.042687380778034,6.204910376415916
2016-12-06,1876.56,21.055443428172794,10.370746525467398
2016-12-07,1889.51,28.696931107818955,15.47706922902006
2016-12-08,1921.08,37.1644190446807,21.566450369329292
2016-12-09,1899.76,39.78909360285866,26.867030093156213
2016-12-12,1882.58,39.02848576561291,30.65054228475566
2016-12-13,1919.49,41.92301265892411,34.22650094674547
2016-12-14,1934.87,45.44617522425506,37.85479092171009
2016-12-15,1911.16,44.89884720030045,40.426066679738234
2016-12-16,1918.54,44.339812600546566,42.059973849763324
2016-12-19,1924.67,44.197524718043496,43.06403048887496
2016-12-20,1940.46,44.701344116957216,43.798168722278824
2016-12-21,1927.9,41.81581557336153,43.3969806044314
2016-12-22,1943.73,40.0510281142158,42.565808447112154
2016-12-23,1933.6,36.38004845222804,40.96561836936878
2016-12-27,1936.72,32.39353214654079,38.62919584925386
2016-12-28,1932.75,28.81275586744823,35.83751033320323
2016-12-29,1946.32,27.40815410224991,33.37519737012659
2016-12-30,1947.92,25.451421441397542,31.010913177368682
2017-01-02,1956.72,24.161626951451126,28.891962744760924
2017-01-03,1989.64,26.506323083028065,27.926284576896567
2017-01-04,1999.93,28.4222079772901,27.778441939595456
2017-01-05,1998.76,28.948118781110907,27.845527421659764
2017-01-09,2009.19,29.664160992990446,28.16388676757337
2017-01-10,2023.64,31.134031373778726,28.88086133013692
2017-01-11,2030.64,31.95263370534417,29.712528296523708
2017-01-12,2022.95,31.74688177152848,30.309171214990535
2017-01-13,2015.89,30.41605921332757,30.436650620162595
2017-01-16,2025.25,30.053738768576522,30.46050316392125
2017-01-17,2015.28,28.21280199333114,29.93321088894615
2017-01-18,2005.65,25.035629255766708,28.640084809558058
2017-01-19,2015.47,22.903104908834848,27.083156177987146
2017-01-20,2006.01,19.553612567880464,24.995576528165614
2017-01-23,1991.36,14.97922375692815,22.163626247925205
2017-01-24,2013.17,13.362941872022475,19.58617705112549
2017-01-25,2079.15,18.892054303326177,19.15175742837091
2017-01-26,2080.4,22.518356793227213,19.83312326851384
2017-01-27,2084.05,25.146304208176616,21.06182203796463
2017-01-30,2051.49,23.010006629431018,21.443277367980475
2017-01-31,2056.83,21.751146966459373,21.45358614528523
2017-02-01,2079.1,22.498268687553264,21.706540623054195
2017-02-02,2065.14,21.22084260371571,21.618952579336355
2017-02-03,2076.12,21.11502108215268,21.617495813107713
2017-02-06,2089.61,22.000517795483802,21.8885510547449
2017-02-07,2086.54,22.03499380423318,21.98894775120333
2017-02-08,2083.65,21.63378623146764,21.882204997107056
2017-02-09,2132.4,26.195733719157488,22.981885366879627
2017-02-10,2154.79,30.522726631573278,25.019566459592525
2017-02-13,2179.66,35.84134950524049,28.010973114272744
2017-02-14,2173.76,38.52266266953757,30.96411084364619
2017-02-15,2184.33,41.692201876558556,34.061600176465
2017-02-16,2215.36,46.733626677246775,37.7495368253841
2017-02-17,2188.3,46.28763153702448,40.37696787785623
2017-02-20,2192.79,45.794502330631985,42.21355110905586
2017-02-21,2248.52,50.60804554776405,44.900207790157445
2017-02-22,2251.02,53.25167561709213,47.53717553462301
2017-02-23,2256.01,54.7580821524848,49.834259129707874
2017-02-24,2212.04,50.209193277260965,50.219588293279074
2017-02-27,2210.26,44.70093628843688,48.965313457217555
2017-02-28,2191.25,36.99781487073824,45.87816614877216
2017-03-01,2253.96,36.98076687376761,43.455881879210494
2017-03-02,2254.51,36.932645956799206,41.63521331173022
2017-03-03,2232.98,33.611976365229566,39.38215950940478
2017-03-06,2217.41,28.18223825793939,36.12704706715925
2017-03-07,2200.98,21.789075432664504,31.90402016808959
